"","nct_id","x"
"118732","NCT02636673","Procedure"
"118733","NCT02636686","Drug"
"118734","NCT02636816","Drug"
"118735","NCT02636829","Other"
"118736","NCT02636842","Drug"
"118737","NCT02636907","Drug"
"118738","NCT02637037","Drug"
"118739","NCT02637063","Behavioral"
"118740","NCT02637128","Drug"
"118741","NCT02637193","Drug"
"118742","NCT02637206","Drug"
"118743","NCT02637232","Other"
"118744","NCT02637271","Other"
"118745","NCT02637297","Procedure"
"118746","NCT02637310","Drug"
"118747","NCT02637323","Drug"
"118748","NCT02637336","Device"
"118749","NCT02637414","Behavioral"
"118750","NCT02637557","Drug"
"118751","NCT02637570","Dietary Supplement"
"118752","NCT02637596","Procedure"
"118753","NCT02637726","Drug"
"118754","NCT02637752","Behavioral"
"118755","NCT02637778","Dietary Supplement"
"118756","NCT02637791","Device"
"118757","NCT02637804","Device"
"118758","NCT02637830","Other"
"118759","NCT02637843","Device"
"118760","NCT02637908","Behavioral"
"118761","NCT02637921","Other"
"118762","NCT02637960","Drug"
"118763","NCT02637999","Drug"
"118764","NCT02638025","Device"
"118765","NCT02638038","Drug"
"118766","NCT02638051","Device"
"118767","NCT02638064","Procedure"
"118768","NCT02638116","Drug"
"118769","NCT02638129","Drug"
"118770","NCT02638181","Procedure"
"118771","NCT02638194","Other"
"118772","NCT02638246","Behavioral"
"118773","NCT02638259","Drug"
"118774","NCT02638272","Procedure"
"118775","NCT02638285","Drug"
"118776","NCT02638337","Drug"
"118777","NCT02638545","Drug"
"118778","NCT02638558","Other"
"118779","NCT02638571","Other"
"118780","NCT02638636","Behavioral"
"118781","NCT02638688","Other"
"118782","NCT02638740","Procedure"
"118783","NCT02638753","Other"
"118784","NCT02638792","Behavioral"
"118785","NCT02638831","Drug"
"118786","NCT02638961","Other"
"118787","NCT02638987","Device"
"118788","NCT02639000","Procedure"
"118789","NCT02639039","Drug"
"118790","NCT02639052","Drug"
"118791","NCT02639078","Drug"
"118792","NCT02639130","Drug"
"118793","NCT02639156","Dietary Supplement"
"118794","NCT02639169","Other"
"118795","NCT02639221","Drug"
"118796","NCT02639247","Drug"
"118797","NCT02639338","Drug"
"118798","NCT02639377","Drug"
"118799","NCT02639403","Radiation"
"118800","NCT02639455","Behavioral"
"118801","NCT02639494","Device"
"118802","NCT02639520","Drug"
"118803","NCT02639572","Biological"
"118804","NCT02639598","Drug"
"118805","NCT02639975","Drug"
"118806","NCT02640118","Drug"
"118807","NCT02640157","Drug"
"118808","NCT02640196","Device"
"118809","NCT02640274","Behavioral"
"118810","NCT02640300","Drug"
"118811","NCT02640365","Drug"
"118812","NCT02640378","Other"
"118813","NCT02640482","Drug"
"118814","NCT02640560","Other"
"118815","NCT02640755","Drug"
"118816","NCT02640768","Other"
"118817","NCT02640885","Device"
"118818","NCT02640963","Other"
"118819","NCT02640976","Drug"
"118820","NCT02640989","Biological"
"118821","NCT02641028","Drug"
"118822","NCT02641041","Biological"
"118823","NCT02641054","Drug"
"118824","NCT02641067","Drug"
"118825","NCT02641210","Procedure"
"118826","NCT02641223","Device"
"118827","NCT02641249","Device"
"118828","NCT02641288","Drug"
"118829","NCT02641327","Device"
"118830","NCT02641340","Drug"
"118831","NCT02641353","Drug"
"118832","NCT02641366","Device"
"118833","NCT02641379","Drug"
"118834","NCT02641431","Procedure"
"118835","NCT02641457","Drug"
"118836","NCT02641470","Dietary Supplement"
"118837","NCT02641574","Other"
"118838","NCT02641678","Device"
"118839","NCT02641717","Other"
"118840","NCT02641743","Dietary Supplement"
"118841","NCT02641782","Drug"
"118842","NCT02641834","Other"
"118843","NCT02641873","Drug"
"118844","NCT02641899","Drug"
"118845","NCT02641912","Other"
"118846","NCT02641990","Drug"
"118847","NCT02642003","Drug"
"118848","NCT02642055","Behavioral"
"118849","NCT02642133","Procedure"
"118850","NCT02642159","Drug"
"118851","NCT02642211","Procedure"
"118852","NCT02642250","Drug"
"118853","NCT02642289","Dietary Supplement"
"118854","NCT02642341","Device"
"118855","NCT02642354","Device"
"118856","NCT02642367","Device"
"118857","NCT02642432","Drug"
"118858","NCT02642497","Drug"
"118859","NCT02642510","Other"
"118860","NCT02642536","Behavioral"
"118861","NCT02642614","Drug"
"118862","NCT02642627","Device"
"118863","NCT02642666","Behavioral"
"118864","NCT02642679","Device"
"118865","NCT02642718","Drug"
"118866","NCT02642770","Device"
"118867","NCT02642783","Behavioral"
"118868","NCT02642835","Procedure"
"118869","NCT02642900","Procedure"
"118870","NCT02642926","Procedure"
"118871","NCT02642991","Device"
"118872","NCT02643004","Device"
"118873","NCT02643030","Behavioral"
"118874","NCT02643056","Drug"
"118875","NCT02643082","Drug"
"118876","NCT02643160","Other"
"118877","NCT02643251","Drug"
"118878","NCT02643290","Device"
"118879","NCT02643329","Drug"
"118880","NCT02643368","Biological"
"118881","NCT02643433","Biological"
"118882","NCT02643446","Biological"
"118883","NCT02643459","Behavioral"
"118884","NCT02643602","Other"
"118885","NCT02643615","Device"
"118886","NCT02643641","Biological"
"118887","NCT02643654","Drug"
"118888","NCT02643693","Other"
"118889","NCT02643810","Other"
"118890","NCT02643862","Drug"
"118891","NCT02643875","Device"
"118892","NCT02643901","Biological"
"118893","NCT02643927","Behavioral"
"118894","NCT02643992","Other"
"118895","NCT02644018","Drug"
"118896","NCT02644070","Device"
"118897","NCT02644096","Other"
"118898","NCT02644109","Dietary Supplement"
"118899","NCT02644135","Drug"
"118900","NCT02644187","Device"
"118901","NCT02644200","Device"
"118902","NCT02644226","Other"
"118903","NCT02644356","Behavioral"
"118904","NCT02644395","Drug"
"118905","NCT02644577","Drug"
"118906","NCT02644616","Drug"
"118907","NCT02644694","Drug"
"118908","NCT02644785","Drug"
"118909","NCT02644902","Other"
"118910","NCT02645084","Other"
"118911","NCT02645097","Procedure"
"118912","NCT02645123","Device"
"118913","NCT02645136","Other"
"118914","NCT02645175","Dietary Supplement"
"118915","NCT02645188","Other"
"118916","NCT02645214","Other"
"118917","NCT02645227","Procedure"
"118918","NCT02645240","Drug"
"118919","NCT02645253","Drug"
"118920","NCT02645292","Device"
"118921","NCT02645331","Behavioral"
"118922","NCT02645344","Device"
"118923","NCT02645357","Other"
"118924","NCT02645383","Device"
"118925","NCT02645435","Procedure"
"118926","NCT02645448","Other"
"118927","NCT02645461","Drug"
"118928","NCT02645526","Other"
"118929","NCT02645565","Drug"
"118930","NCT02645630","Other"
"118931","NCT02645669","Procedure"
"118932","NCT02645695","Device"
"118933","NCT02645760","Other"
"118934","NCT02645773","Device"
"118935","NCT02645877","Procedure"
"118936","NCT02645890","Drug"
"118937","NCT02645903","Drug"
"118938","NCT02645994","Device"
"118939","NCT02646046","Behavioral"
"118940","NCT02646059","Other"
"118941","NCT02646072","Drug"
"118942","NCT02646124","Drug"
"118943","NCT02646163","Drug"
"118944","NCT02646176","Behavioral"
"118945","NCT02646189","Drug"
"118946","NCT02646215","Device"
"118947","NCT02646254","Other"
"118948","NCT02646280","Other"
"118949","NCT02646306","Other"
"118950","NCT02646345","Procedure"
"118951","NCT02646358","Drug"
"118952","NCT02646371","Biological"
"118953","NCT02646449","Drug"
"118954","NCT02646566","Drug"
"118955","NCT02646592","Drug"
"118956","NCT02646605","Other"
"118957","NCT02646644","Other"
"118958","NCT02646670","Drug"
"118959","NCT02646696","Other"
"118960","NCT02646774","Drug"
"118961","NCT02646800","Drug"
"118962","NCT02646813","Procedure"
"118963","NCT02646956","Other"
"118964","NCT02647008","Device"
"118965","NCT02647086","Drug"
"118966","NCT02647268","Drug"
"118967","NCT02647281","Drug"
"118968","NCT02647307","Drug"
"118969","NCT02647320","Drug"
"118970","NCT02647333","Dietary Supplement"
"118971","NCT02647346","Device"
"118972","NCT02647476","Dietary Supplement"
"118973","NCT02647515","Drug"
"118974","NCT02647541","Dietary Supplement"
"118975","NCT02647567","Other"
"118976","NCT02647632","Drug"
"118977","NCT02647645","Device"
"118978","NCT02647684","Behavioral"
"118979","NCT02647697","Drug"
"118980","NCT02647736","Other"
"118981","NCT02647801","Behavioral"
"118982","NCT02647853","Drug"
"118983","NCT02647905","Device"
"118984","NCT02647957","Procedure"
"118985","NCT02647970","Behavioral"
"118986","NCT02648022","Behavioral"
"118987","NCT02648048","Drug"
"118988","NCT02648139","Drug"
"118989","NCT02648204","Drug"
"118990","NCT02648217","Drug"
"118991","NCT02648230","Device"
"118992","NCT02648269","Drug"
"118993","NCT02648321","Behavioral"
"118994","NCT02648360","Behavioral"
"118995","NCT02648373","Behavioral"
"118996","NCT02648412","Drug"
"118997","NCT02648438","Drug"
"118998","NCT02648451","Dietary Supplement"
"118999","NCT02648542","Other"
"119000","NCT02648633","Radiation"
"119001","NCT02648659","Drug"
"119002","NCT02648672","Drug"
"119003","NCT02648750","Behavioral"
"119004","NCT02648828","Other"
"119005","NCT02648854","Drug"
"119006","NCT02648867","Device"
"119007","NCT02648984","Other"
"119008","NCT02649049","Other"
"119009","NCT02649062","Biological"
"119010","NCT02649088","Device"
"119011","NCT02649244","Behavioral"
"119012","NCT02649257","Procedure"
"119013","NCT02649478","Drug"
"119014","NCT02649543","Procedure"
"119015","NCT02649556","Other"
"119016","NCT02649595","Other"
"119017","NCT02649608","Drug"
"119018","NCT02649621","Biological"
"119019","NCT02649634","Behavioral"
"119020","NCT02649920","Drug"
"119021","NCT02649933","Device"
"119022","NCT02650037","Procedure"
"119023","NCT02650063","Drug"
"119024","NCT02650089","Other"
"119025","NCT02650180","Device"
"119026","NCT02650219","Genetic"
"119027","NCT02650245","Dietary Supplement"
"119028","NCT02650297","Other"
"119029","NCT02650336","Drug"
"119030","NCT02650466","Device"
"119031","NCT02650479","Drug"
"119032","NCT02650505","Drug"
"119033","NCT02650557","Procedure"
"119034","NCT02650726","Dietary Supplement"
"119035","NCT02650739","Procedure"
"119036","NCT02650869","Dietary Supplement"
"119037","NCT02650882","Procedure"
"119038","NCT02650895","Biological"
"119039","NCT02650921","Device"
"119040","NCT02650947","Dietary Supplement"
"119041","NCT02650973","Drug"
"119042","NCT02651038","Drug"
"119043","NCT02651051","Dietary Supplement"
"119044","NCT02651064","Other"
"119045","NCT02651129","Other"
"119046","NCT02651155","Drug"
"119047","NCT02651194","Drug"
"119048","NCT02651220","Drug"
"119049","NCT02651233","Other"
"119050","NCT02651298","Device"
"119051","NCT02651311","Other"
"119052","NCT02651376","Combination Product"
"119053","NCT02651467","Other"
"119054","NCT02651519","Drug"
"119055","NCT02651584","Drug"
"119056","NCT02651623","Drug"
"119057","NCT02651636","Drug"
"119058","NCT02651688","Drug"
"119059","NCT02651727","Drug"
"119060","NCT02651753","Drug"
"119061","NCT02651766","Procedure"
"119062","NCT02651792","Drug"
"119063","NCT02651857","Device"
"119064","NCT02652000","Other"
"119065","NCT02652026","Procedure"
"119066","NCT02652039","Other"
"119067","NCT02652156","Drug"
"119068","NCT02652208","Behavioral"
"119069","NCT02652221","Device"
"119070","NCT02652286","Device"
"119071","NCT02652312","Drug"
"119072","NCT02652338","Dietary Supplement"
"119073","NCT02652377","Drug"
"119074","NCT02652403","Device"
"119075","NCT02652416","Drug"
"119076","NCT02652546","Drug"
"119077","NCT02652650","Drug"
"119078","NCT02652806","Drug"
"119079","NCT02652819","Drug"
"119080","NCT02652845","Behavioral"
"119081","NCT02652858","Procedure"
"119082","NCT02652936","Drug"
"119083","NCT02652962","Device"
"119084","NCT02653183","Device"
"119085","NCT02653196","Drug"
"119086","NCT02653261","Drug"
"119087","NCT02653274","Other"
"119088","NCT02653326","Device"
"119089","NCT02653352","Behavioral"
"119090","NCT02653365","Device"
"119091","NCT02653378","Behavioral"
"119092","NCT02653456","Device"
"119093","NCT02653469","Other"
"119094","NCT02653495","Biological"
"119095","NCT02653508","Behavioral"
"119096","NCT02653560","Drug"
"119097","NCT02653573","Behavioral"
"119098","NCT02653586","Other"
"119099","NCT02653599","Drug"
"119100","NCT02653651","Drug"
"119101","NCT02653677","Other"
"119102","NCT02653703","Other"
"119103","NCT02653729","Behavioral"
"119104","NCT02653807","Other"
"119105","NCT02653872","Drug"
"119106","NCT02653885","Other"
"119107","NCT02653937","Drug"
"119108","NCT02654002","Drug"
"119109","NCT02654093","Drug"
"119110","NCT02654106","Radiation"
"119111","NCT02654145","Drug"
"119112","NCT02654158","Drug"
"119113","NCT02654184","Procedure"
"119114","NCT02654301","Dietary Supplement"
"119115","NCT02654353","Procedure"
"119116","NCT02654431","Procedure"
"119117","NCT02654457","Procedure"
"119118","NCT02654522","Drug"
"119119","NCT02654574","Other"
"119120","NCT02654626","Drug"
"119121","NCT02654652","Dietary Supplement"
"119122","NCT02654717","Drug"
"119123","NCT02654730","Drug"
"119124","NCT02654769","Drug"
"119125","NCT02654847","Drug"
"119126","NCT02654951","Other"
"119127","NCT02655003","Other"
"119128","NCT02655029","Drug"
"119129","NCT02655068","Other"
"119130","NCT02655224","Drug"
"119131","NCT02655237","Drug"
"119132","NCT02655328","Other"
"119133","NCT02655367","Other"
"119134","NCT02655393","Dietary Supplement"
"119135","NCT02655458","Drug"
"119136","NCT02655484","Device"
"119137","NCT02655497","Behavioral"
"119138","NCT02655549","Biological"
"119139","NCT02655588","Behavioral"
"119140","NCT02655627","Other"
"119141","NCT02655640","Other"
"119142","NCT02655653","Drug"
"119143","NCT02655679","Drug"
"119144","NCT02655705","Drug"
"119145","NCT02655783","Other"
"119146","NCT02655796","Device"
"119147","NCT02655900","Other"
"119148","NCT02655926","Procedure"
"119149","NCT02655939","Dietary Supplement"
"119150","NCT02655991","Behavioral"
"119151","NCT02656004","Other"
"119152","NCT02656043","Drug"
"119153","NCT02656160","Drug"
"119154","NCT02656173","Drug"
"119155","NCT02656186","Dietary Supplement"
"119156","NCT02656212","Drug"
"119157","NCT02656251","Drug"
"119158","NCT02656277","Other"
"119159","NCT02656368","Device"
"119160","NCT02656420","Drug"
"119161","NCT02656446","Device"
"119162","NCT02656472","Drug"
"119163","NCT02656485","Drug"
"119164","NCT02656524","Drug"
"119165","NCT02656576","Procedure"
"119166","NCT02656602","Other"
"119167","NCT02656615","Drug"
"119168","NCT02656641","Behavioral"
"119169","NCT02656719","Device"
"119170","NCT02656732","Biological"
"119171","NCT02656784","Behavioral"
"119172","NCT02656810","Drug"
"119173","NCT02656862","Other"
"119174","NCT02656901","Device"
"119175","NCT02656927","Behavioral"
"119176","NCT02656940","Dietary Supplement"
"119177","NCT02656953","Device"
"119178","NCT02656966","Device"
"119179","NCT02657031","Drug"
"119180","NCT02657057","Device"
"119181","NCT02657070","Behavioral"
"119182","NCT02657083","Device"
"119183","NCT02657096","Procedure"
"119184","NCT02657122","Drug"
"119185","NCT02657161","Biological"
"119186","NCT02657252","Drug"
"119187","NCT02657395","Device"
"119188","NCT02657408","Drug"
"119189","NCT02657512","Drug"
"119190","NCT02657538","Other"
"119191","NCT02657616","Drug"
"119192","NCT02657629","Other"
"119193","NCT02657668","Behavioral"
"119194","NCT02657720","Device"
"119195","NCT02657733","Device"
"119196","NCT02657824","Other"
"119197","NCT02657902","Procedure"
"119198","NCT02657980","Device"
"119199","NCT02658006","Procedure"
"119200","NCT02658110","Dietary Supplement"
"119201","NCT02658188","Drug"
"119202","NCT02658344","Biological"
"119203","NCT02658370","Device"
"119204","NCT02658422","Drug"
"119205","NCT02658461","Drug"
"119206","NCT02658552","Device"
"119207","NCT02658604","Other"
"119208","NCT02658721","Drug"
"119209","NCT02658747","Other"
"119210","NCT02658773","Drug"
"119211","NCT02658799","Drug"
"119212","NCT02658825","Drug"
"119213","NCT02658864","Drug"
"119214","NCT02658942","Procedure"
"119215","NCT02659007","Other"
"119216","NCT02659176","Procedure"
"119217","NCT02659267","Behavioral"
"119218","NCT02659319","Behavioral"
"119219","NCT02659345","Behavioral"
"119220","NCT02659371","Dietary Supplement"
"119221","NCT02659397","Drug"
"119222","NCT02659436","Other"
"119223","NCT02659475","Drug"
"119224","NCT02659553","Procedure"
"119225","NCT02659592","Procedure"
"119226","NCT02659683","Drug"
"119227","NCT02659709","Device"
"119228","NCT02659735","Drug"
"119229","NCT02659839","Other"
"119230","NCT02659865","Drug"
"119231","NCT02659904","Other"
"119232","NCT02659917","Other"
"119233","NCT02660008","Drug"
"119234","NCT02660060","Drug"
"119235","NCT02660099","Behavioral"
"119236","NCT02660125","Procedure"
"119237","NCT02660229","Drug"
"119238","NCT02660242","Drug"
"119239","NCT02660307","Other"
"119240","NCT02660372","Drug"
"119241","NCT02660424","Drug"
"119242","NCT02660502","Drug"
"119243","NCT02660541","Device"
"119244","NCT02660671","Behavioral"
"119245","NCT02660684","Drug"
"119246","NCT02660697","Procedure"
"119247","NCT02660736","Drug"
"119248","NCT02660788","Other"
"119249","NCT02660814","Other"
"119250","NCT02660840","Drug"
"119251","NCT02660879","Other"
"119252","NCT02660918","Drug"
"119253","NCT02661074","Other"
"119254","NCT02661126","Drug"
"119255","NCT02661178","Drug"
"119256","NCT02661191","Drug"
"119257","NCT02661230","Device"
"119258","NCT02661256","Device"
"119259","NCT02661321","Other"
"119260","NCT02661360","Behavioral"
"119261","NCT02661425","Other"
"119262","NCT02661438","Drug"
"119263","NCT02661594","Drug"
"119264","NCT02661607","Procedure"
"119265","NCT02661698","Dietary Supplement"
"119266","NCT02661789","Drug"
"119267","NCT02661802","Other"
"119268","NCT02661867","Behavioral"
"119269","NCT02661893","Drug"
"119270","NCT02662023","Drug"
"119271","NCT02662101","Device"
"119272","NCT02662114","Other"
"119273","NCT02662244","Device"
"119274","NCT02662387","Device"
"119275","NCT02662400","Biological"
"119276","NCT02662452","Drug"
"119277","NCT02662478","Procedure"
"119278","NCT02662556","Drug"
"119279","NCT02662608","Drug"
"119280","NCT02662660","Drug"
"119281","NCT02662673","Device"
"119282","NCT02662725","Drug"
"119283","NCT02662738","Dietary Supplement"
"119284","NCT02662764","Drug"
"119285","NCT02662790","Other"
"119286","NCT02662816","Device"
"119287","NCT02662842","Device"
"119288","NCT02662855","Other"
"119289","NCT02662920","Other"
"119290","NCT02662933","Other"
"119291","NCT02663011","Other"
"119292","NCT02663089","Drug"
"119293","NCT02663128","Drug"
"119294","NCT02663141","Drug"
"119295","NCT02663154","Drug"
"119296","NCT02663167","Behavioral"
"119297","NCT02663193","Other"
"119298","NCT02663284","Drug"
"119299","NCT02663375","Device"
"119300","NCT02663453","Drug"
"119301","NCT02663466","Procedure"
"119302","NCT02663635","Device"
"119303","NCT02663687","Drug"
"119304","NCT02663713","Drug"
"119305","NCT02663726","Other"
"119306","NCT02663752","Procedure"
"119307","NCT02663830","Drug"
"119308","NCT02663999","Drug"
"119309","NCT02664012","Other"
"119310","NCT02664025","Procedure"
"119311","NCT02664233","Behavioral"
"119312","NCT02664246","Device"
"119313","NCT02664285","Other"
"119314","NCT02664311","Device"
"119315","NCT02664428","Dietary Supplement"
"119316","NCT02664532","Other"
"119317","NCT02664610","Behavioral"
"119318","NCT02664636","Procedure"
"119319","NCT02664675","Procedure"
"119320","NCT02664727","Behavioral"
"119321","NCT02664766","Behavioral"
"119322","NCT02664792","Other"
"119323","NCT02664805","Drug"
"119324","NCT02664844","Behavioral"
"119325","NCT02664896","Other"
"119326","NCT02664948","Procedure"
"119327","NCT02664974","Dietary Supplement"
"119328","NCT02664987","Other"
"119329","NCT02665091","Behavioral"
"119330","NCT02665130","Other"
"119331","NCT02665221","Other"
"119332","NCT02665234","Drug"
"119333","NCT02665260","Drug"
"119334","NCT02665351","Drug"
"119335","NCT02665403","Other"
"119336","NCT02665429","Behavioral"
"119337","NCT02665455","Device"
"119338","NCT02665533","Drug"
"119339","NCT02665624","Drug"
"119340","NCT02665637","Drug"
"119341","NCT02665715","Other"
"119342","NCT02665728","Drug"
"119343","NCT02665741","Device"
"119344","NCT02665767","Device"
"119345","NCT02665793","Other"
"119346","NCT02666001","Drug"
"119347","NCT02666053","Drug"
"119348","NCT02666092","Other"
"119349","NCT02666144","Device"
"119350","NCT02666196","Drug"
"119351","NCT02666222","Device"
"119352","NCT02666235","Procedure"
"119353","NCT02666287","Drug"
"119354","NCT02666352","Drug"
"119355","NCT02666417","Dietary Supplement"
"119356","NCT02666534","Drug"
"119357","NCT02666560","Device"
"119358","NCT02666573","Device"
"119359","NCT02666690","Device"
"119360","NCT02666716","Drug"
"119361","NCT02666807","Dietary Supplement"
"119362","NCT02666820","Procedure"
"119363","NCT02666846","Drug"
"119364","NCT02666976","Drug"
"119365","NCT02667015","Behavioral"
"119366","NCT02667054","Drug"
"119367","NCT02667080","Other"
"119368","NCT02667106","Drug"
"119369","NCT02667145","Other"
"119370","NCT02667184","Dietary Supplement"
"119371","NCT02667223","Biological"
"119372","NCT02667236","Drug"
"119373","NCT02667249","Other"
"119374","NCT02667275","Drug"
"119375","NCT02667288","Drug"
"119376","NCT02667301","Device"
"119377","NCT02667314","Behavioral"
"119378","NCT02667353","Procedure"
"119379","NCT02667379","Other"
"119380","NCT02667405","Procedure"
"119381","NCT02667470","Drug"
"119382","NCT02667704","Drug"
"119383","NCT02667808","Other"
"119384","NCT02667821","Other"
"119385","NCT02667938","Drug"
"119386","NCT02667951","Other"
"119387","NCT02667990","Other"
"119388","NCT02668029","Drug"
"119389","NCT02668042","Biological"
"119390","NCT02668055","Biological"
"119391","NCT02668094","Drug"
"119392","NCT02668224","Device"
"119393","NCT02668302","Device"
"119394","NCT02668367","Drug"
"119395","NCT02668419","Device"
"119396","NCT02668458","Procedure"
"119397","NCT02668471","Procedure"
"119398","NCT02668588","Drug"
"119399","NCT02668679","Procedure"
"119400","NCT02668692","Drug"
"119401","NCT02668705","Other"
"119402","NCT02668783","Drug"
"119403","NCT02668796","Drug"
"119404","NCT02668822","Drug"
"119405","NCT02668926","Drug"
"119406","NCT02669004","Drug"
"119407","NCT02669043","Drug"
"119408","NCT02669095","Device"
"119409","NCT02669199","Biological"
"119410","NCT02669303","Drug"
"119411","NCT02669329","Device"
"119412","NCT02669420","Procedure"
"119413","NCT02669446","Device"
"119414","NCT02669472","Other"
"119415","NCT02669524","Drug"
"119416","NCT02669550","Device"
"119417","NCT02669563","Drug"
"119418","NCT02669615","Drug"
"119419","NCT02669667","Drug"
"119420","NCT02669693","Dietary Supplement"
"119421","NCT02669706","Drug"
"119422","NCT02669732","Drug"
"119423","NCT02669823","Other"
"119424","NCT02669862","Drug"
"119425","NCT02669888","Drug"
"119426","NCT02669927","Other"
"119427","NCT02669940","Drug"
"119428","NCT02670265","Dietary Supplement"
"119429","NCT02670304","Drug"
"119430","NCT02670317","Drug"
"119431","NCT02670343","Drug"
"119432","NCT02670356","Dietary Supplement"
"119433","NCT02670369","Behavioral"
"119434","NCT02670395","Drug"
"119435","NCT02670421","Behavioral"
"119436","NCT02670434","Drug"
"119437","NCT02670460","Device"
"119438","NCT02670473","Device"
"119439","NCT02670486","Other"
"119440","NCT02670499","Device"
"119441","NCT02670590","Behavioral"
"119442","NCT02670603","Drug"
"119443","NCT02670629","Procedure"
"119444","NCT02670642","Drug"
"119445","NCT02670655","Drug"
"119446","NCT02670720","Drug"
"119447","NCT02670733","Procedure"
"119448","NCT02670772","Drug"
"119449","NCT02670785","Drug"
"119450","NCT02670811","Dietary Supplement"
"119451","NCT02670824","Drug"
"119452","NCT02670850","Other"
"119453","NCT02670876","Behavioral"
"119454","NCT02670928","Behavioral"
"119455","NCT02670954","Drug"
"119456","NCT02670993","Behavioral"
"119457","NCT02671058","Drug"
"119458","NCT02671097","Drug"
"119459","NCT02671110","Behavioral"
"119460","NCT02671162","Drug"
"119461","NCT02671214","Other"
"119462","NCT02671227","Drug"
"119463","NCT02671331","Procedure"
"119464","NCT02671357","Procedure"
"119465","NCT02671370","Other"
"119466","NCT02671396","Behavioral"
"119467","NCT02671461","Drug"
"119468","NCT02671474","Other"
"119469","NCT02671526","Other"
"119470","NCT02671565","Drug"
"119471","NCT02671578","Drug"
"119472","NCT02671630","Other"
"119473","NCT02671721","Other"
"119474","NCT02671734","Behavioral"
"119475","NCT02671760","Drug"
"119476","NCT02671773","Drug"
"119477","NCT02671786","Other"
"119478","NCT02671825","Drug"
"119479","NCT02671851","Drug"
"119480","NCT02671929","Behavioral"
"119481","NCT02671955","Drug"
"119482","NCT02671968","Device"
"119483","NCT02672007","Device"
"119484","NCT02672046","Other"
"119485","NCT02672111","Drug"
"119486","NCT02672137","Behavioral"
"119487","NCT02672228","Device"
"119488","NCT02672254","Radiation"
"119489","NCT02672267","Biological"
"119490","NCT02672397","Behavioral"
"119491","NCT02672423","Drug"
"119492","NCT02672514","Device"
"119493","NCT02672553","Device"
"119494","NCT02672592","Drug"
"119495","NCT02672605","Other"
"119496","NCT02672644","Device"
"119497","NCT02672709","Drug"
"119498","NCT02672839","Drug"
"119499","NCT02672891","Device"
"119500","NCT02672930","Device"
"119501","NCT02672982","Other"
"119502","NCT02673047","Biological"
"119503","NCT02673060","Drug"
"119504","NCT02673086","Other"
"119505","NCT02673099","Procedure"
"119506","NCT02673242","Device"
"119507","NCT02673294","Other"
"119508","NCT02673307","Behavioral"
"119509","NCT02673476","Drug"
"119510","NCT02673489","Drug"
"119511","NCT02673528","Procedure"
"119512","NCT02673554","Drug"
"119513","NCT02673567","Drug"
"119514","NCT02673593","Drug"
"119515","NCT02673619","Drug"
"119516","NCT02673684","Device"
"119517","NCT02673749","Drug"
"119518","NCT02673801","Other"
"119519","NCT02673827","Other"
"119520","NCT02673944","Device"
"119521","NCT02674035","Procedure"
"119522","NCT02674048","Other"
"119523","NCT02674074","Device"
"119524","NCT02674126","Behavioral"
"119525","NCT02674165","Behavioral"
"119526","NCT02674178","Procedure"
"119527","NCT02674256","Drug"
"119528","NCT02674295","Drug"
"119529","NCT02674321","Drug"
"119530","NCT02674334","Device"
"119531","NCT02674347","Drug"
"119532","NCT02674412","Drug"
"119533","NCT02674542","Other"
"119534","NCT02674581","Drug"
"119535","NCT02674815","Other"
"119536","NCT02674841","Other"
"119537","NCT02674854","Drug"
"119538","NCT02674919","Other"
"119539","NCT02674997","Biological"
"119540","NCT02675023","Biological"
"119541","NCT02675049","Drug"
"119542","NCT02675127","Drug"
"119543","NCT02675140","Drug"
"119544","NCT02675309","Drug"
"119545","NCT02675322","Drug"
"119546","NCT02675348","Dietary Supplement"
"119547","NCT02675517","Drug"
"119548","NCT02675530","Drug"
"119549","NCT02675543","Device"
"119550","NCT02675608","Biological"
"119551","NCT02675634","Device"
"119552","NCT02675660","Dietary Supplement"
"119553","NCT02675712","Other"
"119554","NCT02675764","Other"
"119555","NCT02675816","Device"
"119556","NCT02675855","Other"
"119557","NCT02675868","Drug"
"119558","NCT02675907","Drug"
"119559","NCT02675998","Drug"
"119560","NCT02676011","Drug"
"119561","NCT02676115","Other"
"119562","NCT02676219","Other"
"119563","NCT02676245","Behavioral"
"119564","NCT02676258","Device"
"119565","NCT02676271","Procedure"
"119566","NCT02676284","Device"
"119567","NCT02676297","Drug"
"119568","NCT02676310","Drug"
"119569","NCT02676362","Other"
"119570","NCT02676375","Other"
"119571","NCT02676453","Other"
"119572","NCT02676492","Other"
"119573","NCT02676557","Device"
"119574","NCT02676596","Drug"
"119575","NCT02676609","Device"
"119576","NCT02676674","Drug"
"119577","NCT02676830","Drug"
"119578","NCT02676895","Biological"
"119579","NCT02676934","Device"
"119580","NCT02677025","Behavioral"
"119581","NCT02677090","Drug"
"119582","NCT02677103","Device"
"119583","NCT02677129","Other"
"119584","NCT02677142","Behavioral"
"119585","NCT02677311","Procedure"
"119586","NCT02677337","Other"
"119587","NCT02677402","Other"
"119588","NCT02677454","Device"
"119589","NCT02677480","Dietary Supplement"
"119590","NCT02677493","Biological"
"119591","NCT02677506","Procedure"
"119592","NCT02677532","Drug"
"119593","NCT02677571","Procedure"
"119594","NCT02677623","Drug"
"119595","NCT02677649","Other"
"119596","NCT02677662","Other"
